generation_project,gen_vintage,gen_tech,gen_load_zone,gen_energy_source,gen_is_intermittent,variable,period,value
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capacity_added,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capacity_in_place,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capacity_in_place,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capacity_retired,2040,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capacity_retired,2045,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capital_outlay,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,capital_outlay,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,fixed_om,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,fixed_om,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,fuel_cost,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,fuel_cost,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,non_renewable_output,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,non_renewable_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,renewable_output,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,renewable_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,startup_om,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,startup_om,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,storage_load,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,storage_load,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,total_output,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,total_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,variable_om,2040,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,1,variable_om,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,amortized_cost,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,capacity_added,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,capacity_in_place,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,capacity_retired,2045,
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,capital_outlay,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,fixed_om,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,fuel_cost,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,non_renewable_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,renewable_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,startup_om,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,storage_load,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,total_output,2045,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,1,variable_om,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2020,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2022,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2025,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2030,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2035,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2040,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,amortized_cost,2045,12417915.583805632
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_added,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2020,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2022,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2025,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2030,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2035,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2040,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_in_place,2045,73.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2020,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2022,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2025,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2030,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2035,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2040,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capacity_retired,2045,
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,capital_outlay,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2020,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2022,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2025,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2030,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2035,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2040,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fixed_om,2045,5952591.53247224
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,fuel_cost,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,non_renewable_output,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2020,374928.0000000001
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2022,374928.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2025,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2030,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2035,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2040,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,renewable_output,2045,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,startup_om,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2020,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2022,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2025,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2030,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2035,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2040,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,storage_load,2045,0.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2020,374928.0000000001
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2022,374928.0
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2025,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2030,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2035,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2040,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,total_output,2045,374928.00000000035
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2020,58778202.422453105
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2022,58778202.42245315
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2025,58778202.4224532
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2030,58778202.4224532
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2035,58778202.4224532
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2040,58778202.4224532
Oahu_H-Power,1989,H-Power,Oahu,MSW,0,variable_om,2045,58778202.4224532
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,amortized_cost,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_added,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_in_place,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2020,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2022,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2025,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2030,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2035,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2040,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capacity_retired,2045,
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,capital_outlay,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fixed_om,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,fuel_cost,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,non_renewable_output,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,renewable_output,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,startup_om,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,storage_load,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,total_output,2045,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2020,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2022,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2025,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2030,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2035,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2040,0.0
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,variable_om,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,amortized_cost,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_added,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_in_place,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2022,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2025,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2030,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2035,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2040,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capacity_retired,2045,
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,capital_outlay,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fixed_om,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,fuel_cost,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,non_renewable_output,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,renewable_output,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,startup_om,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,storage_load,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2035,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2040,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,total_output,2045,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,variable_om,2022,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,variable_om,2025,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,variable_om,2030,0.0
Oahu_IC_Barge,2022,IC_Barge,Oahu,multiple,0,variable_om,2035,0.0
