owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
HECO,variable_om,27091303.792543605,27091303.792543605,23339168.923066724,23339168.923066724,23339168.923066724,21341645.1922384,21341645.1922384,21341645.1922384,21341645.1922384,21341645.1922384,18095194.490840003,18095194.490840003,18095194.490840003,18095194.490840003,18095194.490840003,9898314.047891326,9898314.047891326,9898314.047891326,9898314.047891326,9898314.047891326,7775752.139546435,7775752.139546435,7775752.139546435,7775752.139546435,7775752.139546435,979461.4090024215,979461.4090024215,979461.4090024215,979461.4090024215,979461.4090024215
PPA,amortized_cost,131826401.62179714,131826401.62179714,254372264.09357497,254372264.09357497,254372264.09357497,254372264.09357497,254372264.09357497,254372264.09357497,254372264.09357497,254372264.09357497,272646422.8280641,272646422.8280641,272646422.8280641,272646422.8280641,272646422.8280641,358511446.2815828,358511446.2815828,358511446.2815828,358511446.2815828,358511446.2815828,381821141.3535949,381821141.3535949,381821141.3535949,381821141.3535949,381821141.3535949,597418132.9531626,597418132.9531626,597418132.9531626,597418132.9531626,597418132.9531626
PPA,capacity_added,37.49,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.310790755071324,0.0,0.0,0.0,0.0,279.51081113929865,0.0,0.0,0.0,0.0,244.6670522990783,0.0,0.0,0.0,0.0,2598.2805406846373,0.0,0.0,0.0,0.0
PPA,capacity_in_place,759.69,759.69,1568.69,1568.69,1568.69,1568.69,1568.69,1568.69,1568.69,1568.69,1619.0007907550714,1619.0007907550714,1619.0007907550714,1619.0007907550714,1619.0007907550714,1898.51160189437,1898.51160189437,1898.51160189437,1898.51160189437,1898.51160189437,2003.6786541934484,2003.6786541934484,2003.6786541934484,2003.6786541934484,2003.6786541934484,4497.959194878085,4497.959194878085,4497.959194878085,4497.959194878085,4497.959194878085
PPA,capacity_retired,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
PPA,capital_outlay,72172823.3676044,0.0,1607790683.1534817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251540709.41575745,0.0,0.0,0.0,0.0,1181917549.6563644,0.0,0.0,0.0,0.0,501222990.8146743,0.0,0.0,0.0,0.0,3235407399.018549,0.0,0.0,0.0,0.0
PPA,fixed_om,39207165.26338102,39207165.26338102,39835561.250850335,39835561.250850335,39835561.250850335,39835561.250850335,39835561.250850335,39835561.250850335,39835561.250850335,39835561.250850335,43054560.301890835,43054560.301890835,43054560.301890835,43054560.301890835,43054560.301890835,58558071.90273985,58558071.90273985,58558071.90273985,58558071.90273985,58558071.90273985,60602792.91029891,60602792.91029891,60602792.91029891,60602792.91029891,60602792.91029891,92733207.22909975,92733207.22909975,92733207.22909975,92733207.22909975,92733207.22909975
PPA,fuel_cost,343004722.8430593,343004722.8430593,193169640.7203661,193169640.7203661,193169640.7203661,214166136.6088422,214166136.6088422,214166136.6088422,214166136.6088422,214166136.6088422,224425470.14337373,224425470.14337373,224425470.14337373,224425470.14337373,224425470.14337373,220344937.45585123,220344937.45585123,220344937.45585123,220344937.45585123,220344937.45585123,224881388.1967975,224881388.1967975,224881388.1967975,224881388.1967975,224881388.1967975,56239911.951768726,56239911.951768726,56239911.951768726,56239911.951768726,56239911.951768726
PPA,non_renewable_output,3057223.297226711,3057223.297226711,1706753.846259873,1706753.846259873,1706753.846259873,1653536.4271763146,1653536.4271763146,1653536.4271763146,1653536.4271763146,1653536.4271763146,1547799.855250505,1547799.855250505,1547799.855250505,1547799.855250505,1547799.855250505,1406667.407918856,1406667.407918856,1406667.407918856,1406667.407918856,1406667.407918856,1395043.6805673386,1395043.6805673386,1395043.6805673386,1395043.6805673386,1395043.6805673386,-6.0788055011465194e-12,-6.0788055011465194e-12,-6.0788055011465194e-12,-6.0788055011465194e-12,-6.0788055011465194e-12
PPA,ppa_cost,0.0,0.0,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912,35692150.30010912
PPA,renewable_output,1471268.313486762,1471268.313486762,3137289.8744846666,3137289.8744846666,3137289.8744846666,3137289.874484667,3137289.874484667,3137289.874484667,3137289.874484667,3137289.874484667,3265664.70280211,3265664.70280211,3265664.70280211,3265664.70280211,3265664.70280211,4133241.344820106,4133241.344820106,4133241.344820106,4133241.344820106,4133241.344820106,4432877.817883227,4432877.817883227,4432877.817883227,4432877.817883227,4432877.817883227,7458272.506160399,7458272.506160399,7458272.506160399,7458272.506160399,7458272.506160399
PPA,storage_load,0.0,0.0,23879.081581138016,23879.081581138016,23879.081581138016,22938.66768233304,22938.66768233304,22938.66768233304,22938.66768233304,22938.66768233304,27274.164442855286,27274.164442855286,27274.164442855286,27274.164442855286,27274.164442855286,26560.83749531812,26560.83749531812,26560.83749531812,26560.83749531812,26560.83749531812,61093.68748864365,61093.68748864365,61093.68748864365,61093.68748864365,61093.68748864365,160906.50973579634,160906.50973579634,160906.50973579634,160906.50973579634,160906.50973579634
PPA,storage_net_load,0.0,0.0,-25190.603772162867,-25190.603772162867,-25190.603772162867,-27933.047310130216,-27933.047310130216,-27933.047310130216,-27933.047310130216,-27933.047310130216,9481.821351601646,9481.821351601646,9481.821351601646,9481.821351601646,9481.821351601646,3487.3104287287633,3487.3104287287633,3487.3104287287633,3487.3104287287633,3487.3104287287633,-10063.616072862362,-10063.616072862362,-10063.616072862362,-10063.616072862362,-10063.616072862362,14114.015144653036,14114.015144653036,14114.015144653036,14114.015144653036,14114.015144653036
PPA,total_output,4528491.610713474,4528491.610713474,4844043.72074454,4844043.72074454,4844043.72074454,4790826.301660983,4790826.301660983,4790826.301660983,4790826.301660983,4790826.301660983,4813464.558052615,4813464.558052615,4813464.558052615,4813464.558052615,4813464.558052615,5539908.752738962,5539908.752738962,5539908.752738962,5539908.752738962,5539908.752738962,5827921.498450566,5827921.498450566,5827921.498450566,5827921.498450566,5827921.498450566,7458272.506160399,7458272.506160399,7458272.506160399,7458272.506160399,7458272.506160399
PPA,variable_om,14776230.794630615,14776230.794630615,8679559.621607224,8679559.621607224,8679559.621607224,8636700.625061743,8636700.625061743,8636700.625061743,8636700.625061743,8636700.625061743,8551544.985255456,8551544.985255456,8551544.985255456,8551544.985255456,8551544.985255456,8437883.045672372,8437883.045672372,8437883.045672372,8437883.045672372,8437883.045672372,8428521.800820904,8428521.800820904,8428521.800820904,8428521.800820904,8428521.800820904,7458935.291639263,7458935.291639263,7458935.291639263,7458935.291639263,7458935.291639263
distributed,amortized_cost,209059726.77485758,209059726.77485758,222829457.4774968,222829457.4774968,222829457.4774968,236397932.21020538,236397932.21020538,236397932.21020538,236397932.21020538,236397932.21020538,262492089.70945054,262492089.70945054,262492089.70945054,262492089.70945054,262492089.70945054,289299974.52296835,289299974.52296835,289299974.52296835,289299974.52296835,289299974.52296835,315762197.42511916,315762197.42511916,315762197.42511916,315762197.42511916,315762197.42511916,342678889.81408715,342678889.81408715,342678889.81408715,342678889.81408715,342678889.81408715
distributed,capacity_added,150.277,0.0,75.006,0.0,0.0,77.986,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,239.003,0.0,0.0,0.0,0.0,248.126,0.0,0.0,0.0,0.0,254.80599999999998,0.0,0.0,0.0,0.0
distributed,capacity_in_place,594.2769999999994,594.2769999999994,669.2829999999992,669.2829999999992,669.2829999999992,747.2689999999993,747.2689999999993,747.2689999999993,747.2689999999993,747.2689999999993,922.3859999999993,922.3859999999993,922.3859999999993,922.3859999999993,922.3859999999993,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1343.5039999999995,1343.5039999999995,1343.5039999999995,1343.5039999999995,1343.5039999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.941,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,33.387,0.0,0.0,0.0,0.0
distributed,capital_outlay,285051480.27874863,0.0,175143132.53314906,0.0,0.0,180709514.53279832,0.0,0.0,0.0,0.0,344333699.36416477,0.0,0.0,0.0,0.0,413426830.919418,0.0,0.0,0.0,0.0,401501211.517151,0.0,0.0,0.0,0.0,390399090.17815137,0.0,0.0,0.0,0.0
distributed,fixed_om,3098512.040400534,3098512.040400534,4650805.67713705,4650805.67713705,4650805.67713705,5955649.8820398385,5955649.8820398385,5955649.8820398385,5955649.8820398385,5955649.8820398385,8553482.721738255,8553482.721738255,8553482.721738255,8553482.721738255,8553482.721738255,11063870.55671951,11063870.55671951,11063870.55671951,11063870.55671951,11063870.55671951,13233992.486615308,13233992.486615308,13233992.486615308,13233992.486615308,13233992.486615308,15558902.958683025,15558902.958683025,15558902.958683025,15558902.958683025,15558902.958683025
distributed,renewable_output,929361.8688297619,929361.8688297619,1019832.3230919284,1019832.3230919284,1019832.3230919284,1135310.7037040354,1135310.7037040354,1135310.7037040354,1135310.7037040354,1135310.7037040354,1348592.009756735,1348592.009756735,1348592.009756735,1348592.009756735,1348592.009756735,1565270.4339476596,1565270.4339476596,1565270.4339476596,1565270.4339476596,1565270.4339476596,1914887.9005743284,1914887.9005743284,1914887.9005743284,1914887.9005743284,1914887.9005743284,1606395.6352633343,1606395.6352633343,1606395.6352633343,1606395.6352633343,1606395.6352633343
distributed,storage_load,1856.3551271140307,1856.3551271140307,9521.083881620738,9521.083881620738,9521.083881620738,10974.284161046873,10974.284161046873,10974.284161046873,10974.284161046873,10974.284161046873,18192.586887463374,18192.586887463374,18192.586887463374,18192.586887463374,18192.586887463374,25616.201769601874,25616.201769601874,25616.201769601874,25616.201769601874,25616.201769601874,30918.143469552946,30918.143469552946,30918.143469552946,30918.143469552946,30918.143469552946,45979.366331779616,45979.366331779616,45979.366331779616,45979.366331779616,45979.366331779616
distributed,total_output,929361.8688297619,929361.8688297619,1019832.3230919284,1019832.3230919284,1019832.3230919284,1135310.7037040354,1135310.7037040354,1135310.7037040354,1135310.7037040354,1135310.7037040354,1348592.009756735,1348592.009756735,1348592.009756735,1348592.009756735,1348592.009756735,1565270.4339476596,1565270.4339476596,1565270.4339476596,1565270.4339476596,1565270.4339476596,1914887.9005743284,1914887.9005743284,1914887.9005743284,1914887.9005743284,1914887.9005743284,1606395.6352633343,1606395.6352633343,1606395.6352633343,1606395.6352633343,1606395.6352633343
system,co2_emissions,5684924.162404657,5684924.162404657,2787067.792490466,2787067.792490466,2787067.792490466,2614698.791248404,2614698.791248404,2614698.791248404,2614698.791248404,2614698.791248404,2231699.937157866,2231699.937157866,2231699.937157866,2231699.937157866,2231699.937157866,1611743.4093177903,1611743.4093177903,1611743.4093177903,1611743.4093177903,1611743.4093177903,1478090.3286352828,1478090.3286352828,1478090.3286352828,1478090.3286352828,1478090.3286352828,0.0,0.0,0.0,0.0,0.0
system,ev_load,26080.76930676728,26080.76930676728,36176.55097390299,36176.55097390299,36176.55097390299,63939.950558526136,63939.950558526136,63939.950558526136,63939.950558526136,63939.950558526136,142182.2584788282,142182.2584788282,142182.2584788282,142182.2584788282,142182.2584788282,277633.99584623217,277633.99584623217,277633.99584623217,277633.99584623217,277633.99584623217,497217.2471064339,497217.2471064339,497217.2471064339,497217.2471064339,497217.2471064339,917033.5014314952,917033.5014314952,917033.5014314952,917033.5014314952,917033.5014314952
system,gross_load,7975421.988560678,7975421.988560678,7853458.468816045,7853458.468816045,7853458.468816045,7686401.7699088985,7686401.7699088985,7686401.7699088985,7686401.7699088985,7686401.7699088985,7391274.771234315,7391274.771234315,7391274.771234315,7391274.771234315,7391274.771234315,7545779.799679146,7545779.799679146,7545779.799679146,7545779.799679146,7545779.799679146,7807016.419767942,7807016.419767942,7807016.419767942,7807016.419767942,7807016.419767942,7997560.323745621,7997560.323745621,7997560.323745621,7997560.323745621,7997560.323745621
